region_isp,mlab_site,month,DownloadThroughputSplitByClientAndByServer,UploadThroughputSplitByClientAndByServer,RTTSplitByClientAndByServer,NetLimitedSplitByClientAndByServer,ClientLimitedSplitByClientAndByServer,WinScaleRcvdSplitByClientAndByServer,NumberOfClientsSplitByClientAndByServer
840_ri_10719,US-NY-NewYork-2,06-01-2010,,3.542502,18.000000,0.029908,0.966614,3.383333,
840_ri_10719,US-NY-NewYork-2,07-01-2010,,3.416925,18.000000,0.033017,0.963497,3.152838,
840_ri_12064,US-GA-Atlanta,01-01-2011,9.360530,5.355091,32.000000,0.941515,0.047953,2.791781,271
840_ri_12064,US-GA-Atlanta,02-01-2011,9.009606,5.324880,32.000000,0.964146,0.025843,3.169492,220
840_ri_12064,US-GA-Atlanta,03-01-2011,,5.325492,32.000000,0.957864,0.032537,3.016393,
840_ri_12064,US-GA-Atlanta,07-01-2011,,5.472058,31.000000,0.964203,0.020549,3.372180,
840_ri_12064,US-GA-Atlanta,08-01-2010,9.602476,5.222390,32.000000,0.936562,0.047354,2.604301,330
840_ri_12064,US-GA-Atlanta,08-01-2011,9.525071,5.449000,32.000000,0.959880,0.027697,3.369811,202
840_ri_12064,US-GA-Atlanta,09-01-2010,8.983481,5.312436,31.000000,0.947894,0.042821,2.772414,550
840_ri_12064,US-GA-Atlanta,09-01-2011,,5.463422,31.000000,0.970332,0.017602,3.277344,
840_ri_12064,US-GA-Atlanta,10-01-2010,8.973808,5.225338,31.000000,0.926155,0.067154,2.553265,436
840_ri_12064,US-GA-Atlanta,11-01-2010,9.363785,5.292485,32.000000,0.907101,0.085751,2.558333,274
840_ri_12064,US-GA-Atlanta,12-01-2010,9.829339,5.374311,32.000000,0.952247,0.039989,2.682635,238
840_ri_12064,US-NY-NewYork,01-01-2011,8.835475,4.850909,15.000000,0.946524,0.047149,1.982456,320
840_ri_12064,US-NY-NewYork,02-01-2010,14.621375,3.489540,16.000000,0.501239,0.495762,2.612991,504
840_ri_12064,US-NY-NewYork,02-01-2011,8.912894,5.004081,15.000000,0.955197,0.029423,1.854772,228
840_ri_12064,US-NY-NewYork,03-01-2010,16.463969,3.413908,15.000000,0.605778,0.380438,2.971277,655
840_ri_12064,US-NY-NewYork,03-01-2011,,4.910047,15.000000,0.958639,0.031818,2.267943,
840_ri_12064,US-NY-NewYork,04-01-2010,15.508564,3.444973,16.000000,0.469022,0.527533,2.838384,528
840_ri_12064,US-NY-NewYork,05-01-2010,14.677419,3.576423,15.000000,0.499938,0.495147,2.782086,478
840_ri_12064,US-NY-NewYork,06-01-2010,14.628649,4.278283,15.000000,0.446353,0.550467,2.969101,436
840_ri_12064,US-NY-NewYork,07-01-2010,15.524220,4.343683,15.000000,0.275460,0.719301,2.637306,343
840_ri_12064,US-NY-NewYork,08-01-2010,,4.445886,15.000000,0.442378,0.539986,2.013986,
840_ri_12064,US-NY-NewYork,08-01-2011,7.127034,5.273240,14.000000,0.978081,0.012035,2.387931,227
840_ri_12064,US-NY-NewYork,09-01-2010,,4.594871,16.000000,0.447063,0.548061,1.844203,
840_ri_12064,US-NY-NewYork,09-01-2011,,5.275345,15.000000,0.968456,0.020366,2.964286,
840_ri_12064,US-NY-NewYork,10-01-2010,,4.927808,16.000000,0.497621,0.498849,1.617761,
840_ri_12064,US-NY-NewYork,11-01-2010,,4.932110,15.000000,0.554409,0.439463,2.076613,
840_ri_12064,US-NY-NewYork,12-01-2010,9.844444,5.171948,15.000000,0.921247,0.071395,2.215753,251
840_ri_12064,US-NY-NewYork-2,01-01-2011,11.786610,5.219301,15.000000,0.613855,0.379778,1.981424,218
840_ri_12064,US-NY-NewYork-2,02-01-2010,11.251508,3.496321,15.000000,0.745514,0.250658,2.482618,388
840_ri_12064,US-NY-NewYork-2,02-01-2011,,4.859515,16.000000,0.757448,0.237054,2.388430,
840_ri_12064,US-NY-NewYork-2,03-01-2010,13.874208,3.458609,15.000000,0.614061,0.382661,2.641387,665
840_ri_12064,US-NY-NewYork-2,03-01-2011,,5.018305,15.000000,0.453334,0.534338,2.083942,
840_ri_12064,US-NY-NewYork-2,04-01-2010,17.291650,3.452789,15.000000,0.539143,0.456030,2.877005,530
840_ri_12064,US-NY-NewYork-2,05-01-2010,14.410875,3.612146,15.000000,0.588507,0.408565,3.072340,465
840_ri_12064,US-NY-NewYork-2,06-01-2010,14.555583,4.152224,15.000000,0.584719,0.412222,2.967599,434
840_ri_12064,US-NY-NewYork-2,07-01-2010,14.745968,4.097610,15.000000,0.475394,0.521360,2.771523,382
840_ri_12064,US-NY-NewYork-2,07-01-2011,,5.236753,15.000000,0.783035,0.211143,2.718750,
840_ri_12064,US-NY-NewYork-2,08-01-2010,13.127718,5.021561,15.000000,0.689494,0.306939,2.347305,230
840_ri_12064,US-NY-NewYork-2,08-01-2011,,5.279440,15.000000,0.780502,0.211408,2.108787,
840_ri_12064,US-NY-NewYork-2,09-01-2010,10.988928,4.978749,15.000000,0.628609,0.368551,1.991329,231
840_ri_12064,US-NY-NewYork-2,09-01-2011,,5.278580,15.000000,0.856014,0.133770,2.921739,
840_ri_12064,US-NY-NewYork-2,10-01-2010,11.785066,5.017778,15.000000,0.510308,0.483731,1.956522,281
840_ri_12064,US-NY-NewYork-2,11-01-2010,12.486053,5.137402,15.000000,0.584991,0.411043,2.330218,220
840_ri_12064,US-NY-NewYork-2,12-01-2010,14.574760,5.055340,15.000000,0.499262,0.496965,2.081571,203
840_sc_10311,US-FL-Miami,07-01-2011,6.671610,0.302527,42.000000,0.931298,0.062625,3.471459,351
840_sc_10311,US-FL-Miami,08-01-2011,9.354702,0.302120,43.000000,0.921235,0.068862,3.846543,447
840_sc_10311,US-FL-Miami,09-01-2011,10.185825,0.305855,41.000000,0.900511,0.090054,3.792453,262
840_sc_10311,US-GA-Atlanta,01-01-2011,7.322483,0.302741,26.000000,0.892972,0.096331,2.764641,716
840_sc_10311,US-GA-Atlanta,02-01-2010,7.878945,0.308445,28.000000,0.854398,0.138885,2.697868,749
840_sc_10311,US-GA-Atlanta,02-01-2011,7.889210,0.304577,27.000000,0.869442,0.113964,2.817471,583
840_sc_10311,US-GA-Atlanta,03-01-2010,8.475527,0.308574,28.000000,0.846533,0.143174,2.783767,1082
840_sc_10311,US-GA-Atlanta,03-01-2011,7.320637,0.304844,28.000000,0.891119,0.096785,2.939024,441
840_sc_10311,US-GA-Atlanta,04-01-2010,8.266525,0.308631,28.000000,0.815438,0.178730,2.713419,899
840_sc_10311,US-GA-Atlanta,05-01-2010,8.365505,0.307730,28.000000,0.860238,0.129516,2.877409,946
840_sc_10311,US-GA-Atlanta,06-01-2010,7.169679,0.307732,28.000000,0.867575,0.119513,2.880282,872
840_sc_10311,US-GA-Atlanta,07-01-2010,7.296751,0.308530,27.500000,0.869373,0.120800,2.863974,692
840_sc_10311,US-GA-Atlanta,07-01-2011,6.704179,0.309286,29.000000,0.835676,0.149252,2.106383,271
840_sc_10311,US-GA-Atlanta,08-01-2010,6.612725,0.298790,28.000000,0.880287,0.104721,2.059859,886
840_sc_10311,US-GA-Atlanta,08-01-2011,8.948304,0.309470,29.000000,0.847404,0.143658,2.048223,298
840_sc_10311,US-GA-Atlanta,09-01-2010,6.707320,0.297801,28.000000,0.894113,0.095547,2.462389,1033
840_sc_10311,US-GA-Atlanta,09-01-2011,12.341414,0.311199,27.000000,0.861081,0.129821,2.545455,305
840_sc_10311,US-GA-Atlanta,10-01-2010,7.116683,0.301484,27.000000,0.887997,0.100800,2.490083,940
840_sc_10311,US-GA-Atlanta,11-01-2010,7.080013,0.303370,27.000000,0.879883,0.111970,2.253731,642
840_sc_10311,US-GA-Atlanta,12-01-2010,6.602382,0.303045,28.000000,0.872626,0.117525,2.553864,638
840_sc_10311,US-NY-NewYork-2,08-01-2010,5.125216,0.290357,37.000000,0.954719,0.036739,2.570946,245
840_sc_10311,US-NY-NewYork-2,11-01-2010,5.569891,0.296793,37.000000,0.916279,0.074390,2.550633,250
840_sc_10311,US-NY-NewYork-2,12-01-2010,5.640019,0.290505,38.000000,0.936092,0.046504,2.806950,213
840_sc_11349,US-GA-Atlanta,03-01-2010,,0.522929,45.000000,0.197832,0.795723,2.800000,
840_sc_11349,US-GA-Atlanta,04-01-2010,,0.516005,,,,,
840_sc_11349,US-GA-Atlanta,05-01-2010,,0.523157,,,,,
840_sc_13367,US-GA-Atlanta,01-01-2011,,2.686054,35.000000,0.227087,0.766056,2.438710,
840_sc_13367,US-GA-Atlanta,02-01-2010,9.191942,2.530289,27.000000,0.124632,0.871365,3.168992,264
840_sc_13367,US-GA-Atlanta,02-01-2011,,2.970524,33.000000,0.289027,0.700685,2.928571,
840_sc_13367,US-GA-Atlanta,03-01-2010,8.075338,2.531381,26.000000,0.129300,0.866107,2.956140,370
840_sc_13367,US-GA-Atlanta,03-01-2011,,3.228328,31.000000,0.392064,0.600415,2.777251,
840_sc_13367,US-GA-Atlanta,04-01-2010,8.346074,2.532160,27.000000,0.136012,0.861002,3.127860,304
840_sc_13367,US-GA-Atlanta,05-01-2010,8.401277,2.530223,28.000000,0.161294,0.835539,3.004161,352
840_sc_13367,US-GA-Atlanta,06-01-2010,9.235099,2.493487,27.000000,0.212556,0.783456,3.258209,317
840_sc_13367,US-GA-Atlanta,07-01-2010,8.212340,2.531696,28.000000,0.143810,0.851918,3.120000,269
840_sc_13367,US-GA-Atlanta,07-01-2011,,3.239946,32.000000,0.195122,0.796985,2.761610,
840_sc_13367,US-GA-Atlanta,08-01-2010,9.764467,2.906864,27.000000,0.186960,0.808914,2.305085,245
840_sc_13367,US-GA-Atlanta,08-01-2011,,3.202561,33.000000,0.261915,0.728557,3.140212,
840_sc_13367,US-GA-Atlanta,09-01-2010,9.028900,2.930827,27.000000,0.172659,0.823393,2.417832,263
840_sc_13367,US-GA-Atlanta,09-01-2011,,3.211988,33.000000,0.170031,0.821622,2.981949,
840_sc_13367,US-GA-Atlanta,10-01-2010,7.614321,2.928535,28.000000,0.210278,0.786259,2.383966,245
840_sc_13367,US-GA-Atlanta,11-01-2010,,2.976579,28.000000,0.158572,0.835784,2.311978,
840_sc_13367,US-GA-Atlanta,12-01-2010,,2.608144,31.000000,0.166178,0.827484,2.209440,
840_sc_14615,US-GA-Atlanta,01-01-2011,,0.400544,30.000000,0.276779,0.716622,2.436019,
840_sc_14615,US-GA-Atlanta,02-01-2010,5.278155,0.407132,40.000000,0.862088,0.131677,2.658703,204
840_sc_14615,US-GA-Atlanta,02-01-2011,,0.401454,,,,,
840_sc_14615,US-GA-Atlanta,03-01-2010,5.220057,0.409428,29.000000,0.842556,0.144497,2.620603,290
840_sc_14615,US-GA-Atlanta,04-01-2010,5.299466,0.406776,29.000000,0.730962,0.252516,2.767372,211
840_sc_14615,US-GA-Atlanta,05-01-2010,5.118592,0.408581,31.000000,0.566275,0.430446,2.936639,214
840_sc_14615,US-GA-Atlanta,06-01-2010,,0.406019,31.000000,0.463331,0.525435,2.898507,
840_sc_14615,US-GA-Atlanta,07-01-2010,,0.406447,31.000000,0.618813,0.375392,2.667845,
840_sc_14615,US-GA-Atlanta,08-01-2010,,0.401736,31.000000,0.584466,0.410168,2.469466,
840_sc_14615,US-GA-Atlanta,09-01-2010,,0.401772,31.000000,0.174675,0.821050,2.182119,
840_sc_14615,US-GA-Atlanta,10-01-2010,,0.402539,31.000000,0.168482,0.826022,2.272727,
840_sc_14615,US-GA-Atlanta,11-01-2010,,0.398626,,,,,
840_sc_14615,US-GA-Atlanta,12-01-2010,,0.404151,30.000000,0.171610,0.819132,2.188034,
840_sc_16787,US-GA-Atlanta,01-01-2011,11.116835,0.895047,31.000000,0.845127,0.147178,2.315878,412
840_sc_16787,US-GA-Atlanta,02-01-2010,9.970944,0.893960,33.000000,0.715701,0.281166,3.162358,702
840_sc_16787,US-GA-Atlanta,02-01-2011,11.596697,0.896030,31.000000,0.884867,0.107572,2.496350,386
840_sc_16787,US-GA-Atlanta,03-01-2010,11.016918,0.896253,33.000000,0.549682,0.446864,2.841584,951
840_sc_16787,US-GA-Atlanta,03-01-2011,12.278252,0.895441,33.000000,0.858039,0.131003,2.606138,269
840_sc_16787,US-GA-Atlanta,04-01-2010,11.043263,0.897016,33.000000,0.411567,0.582613,2.646661,693
840_sc_16787,US-GA-Atlanta,05-01-2010,11.224082,0.896388,32.000000,0.428337,0.567718,2.576890,678
840_sc_16787,US-GA-Atlanta,06-01-2010,11.438037,0.892252,32.000000,0.607022,0.388581,3.087165,688
840_sc_16787,US-GA-Atlanta,07-01-2010,11.578986,0.896021,32.000000,0.486059,0.511646,2.697143,535
840_sc_16787,US-GA-Atlanta,07-01-2011,13.341330,0.893550,34.000000,0.925250,0.066553,2.750000,324
840_sc_16787,US-GA-Atlanta,08-01-2010,10.995419,0.895347,32.000000,0.573465,0.420396,2.199728,484
840_sc_16787,US-GA-Atlanta,08-01-2011,13.732462,0.897544,33.000000,0.921744,0.067324,2.608273,311
840_sc_16787,US-GA-Atlanta,09-01-2010,10.657982,0.894563,32.000000,0.658800,0.336319,2.466993,582
840_sc_16787,US-GA-Atlanta,09-01-2011,13.907622,0.899890,33.000000,0.916887,0.074263,2.291005,287
840_sc_16787,US-GA-Atlanta,10-01-2010,10.852231,0.893668,32.000000,0.677985,0.318499,2.606242,586
840_sc_16787,US-GA-Atlanta,11-01-2010,10.118442,0.892276,32.000000,0.656730,0.340244,2.324185,399
840_sc_16787,US-GA-Atlanta,12-01-2010,10.586783,0.893757,31.000000,0.814707,0.176503,2.211149,427
840_sc_16787,US-IL-Chicago,08-01-2010,,0.887636,36.000000,0.702651,0.281776,2.736842,
840_sc_21565,US-GA-Atlanta,02-01-2010,,0.345850,,,,,
840_sc_21565,US-GA-Atlanta,03-01-2010,,0.351084,36.000000,0.603176,0.391601,2.472803,
840_sc_21565,US-GA-Atlanta,04-01-2010,,0.343402,,,,,
840_sc_21565,US-GA-Atlanta,05-01-2010,,0.357169,,,,,
840_sc_21565,US-GA-Atlanta,06-01-2010,,0.360890,,,,,
840_sc_21565,US-GA-Atlanta,09-01-2010,,0.350439,,,,,
840_sc_22646,US-GA-Atlanta,03-01-2010,3.303067,0.680109,35.000000,0.948023,0.045816,2.529661,204
840_sc_2711,US-GA-Atlanta,02-01-2010,,0.459752,48.000000,0.755979,0.237512,2.775120,
840_sc_2711,US-GA-Atlanta,03-01-2010,,0.452577,53.000000,0.793332,0.182533,2.110714,
840_sc_2711,US-GA-Atlanta,04-01-2010,,0.474011,47.000000,0.658606,0.334854,2.726891,
840_sc_2711,US-GA-Atlanta,05-01-2010,,0.444234,53.000000,0.740375,0.256774,2.030303,
840_sc_2711,US-GA-Atlanta,06-01-2010,,0.445984,,,,,
840_sc_2711,US-GA-Atlanta,09-01-2010,,0.452462,,,,,
840_sc_2711,US-GA-Atlanta,10-01-2010,,0.437847,57.000000,0.790239,0.192722,2.330049,
840_sc_6380,US-FL-Miami,07-01-2011,2.282605,0.269064,57.000000,0.954791,0.032195,3.000000,284
840_sc_6380,US-FL-Miami,08-01-2011,2.260490,0.268791,60.000000,0.946821,0.040608,3.237569,317
840_sc_6380,US-FL-Miami,09-01-2011,2.553244,0.269885,59.000000,0.941905,0.046762,3.311688,205
840_sc_6380,US-GA-Atlanta,01-01-2011,2.102131,0.263681,46.000000,0.948829,0.038996,2.329949,683
840_sc_6380,US-GA-Atlanta,02-01-2010,2.751788,0.269146,35.000000,0.962962,0.028029,2.507879,746
840_sc_6380,US-GA-Atlanta,02-01-2011,1.616136,0.259509,46.000000,0.961832,0.023791,2.566890,546
840_sc_6380,US-GA-Atlanta,03-01-2010,2.681497,0.266446,35.000000,0.961704,0.026407,2.401180,1215
840_sc_6380,US-GA-Atlanta,03-01-2011,2.551545,0.264338,42.000000,0.944131,0.044634,2.481013,413
840_sc_6380,US-GA-Atlanta,04-01-2010,2.748967,0.268181,34.000000,0.959585,0.030901,2.281865,860
840_sc_6380,US-GA-Atlanta,05-01-2010,2.454092,0.263937,40.000000,0.943611,0.047179,2.417219,791
840_sc_6380,US-GA-Atlanta,06-01-2010,2.558939,0.263785,44.000000,0.946980,0.044172,2.574522,690
840_sc_6380,US-GA-Atlanta,07-01-2010,2.739246,0.266380,38.000000,0.943383,0.049159,2.343701,564
840_sc_6380,US-GA-Atlanta,07-01-2011,2.681272,0.263846,39.000000,0.952610,0.032835,2.067797,364
840_sc_6380,US-GA-Atlanta,08-01-2010,2.455797,0.267068,43.000000,0.962134,0.028665,2.122402,778
840_sc_6380,US-GA-Atlanta,08-01-2011,2.605961,0.262815,43.000000,0.938954,0.048494,2.020548,259
840_sc_6380,US-GA-Atlanta,09-01-2010,2.234678,0.261160,44.000000,0.960100,0.026943,2.296059,992
840_sc_6380,US-GA-Atlanta,09-01-2011,2.832612,0.266333,39.000000,0.940458,0.045523,2.157343,251
840_sc_6380,US-GA-Atlanta,10-01-2010,2.265872,0.263531,42.000000,0.961317,0.024847,2.110254,823
840_sc_6380,US-GA-Atlanta,11-01-2010,2.186346,0.260180,46.000000,0.955255,0.033235,2.117378,572
840_sc_6380,US-GA-Atlanta,12-01-2010,2.180536,0.262577,45.000000,0.953455,0.032564,2.284418,603
840_sc_6380,US-NY-NewYork-2,11-01-2010,1.809372,0.247442,48.000000,0.950778,0.029604,2.307018,207
840_sc_6380,US-NY-NewYork-2,12-01-2010,,0.254677,,,,,
840_sd_11232,US-IL-Chicago,02-01-2010,7.339364,0.843837,29.000000,0.554900,0.412068,3.080178,278
840_sd_11232,US-IL-Chicago,03-01-2010,10.230861,0.844242,28.000000,0.126702,0.868649,2.947299,375
840_sd_11232,US-IL-Chicago,04-01-2010,9.840347,0.844367,29.000000,0.164461,0.831619,2.911330,306
840_sd_11232,US-IL-Chicago,05-01-2010,11.008727,0.844705,28.000000,0.098178,0.896601,2.762309,274
840_sd_11232,US-IL-Chicago,06-01-2010,9.250795,1.567218,28.000000,0.095705,0.897218,2.900169,263
840_sd_11232,US-IL-Chicago,07-01-2010,8.694115,1.605220,29.000000,0.174908,0.821414,2.786667,275
840_sd_11232,US-IL-Chicago,07-01-2011,,2.368493,27.000000,0.569296,0.328008,2.728111,
840_sd_11232,US-IL-Chicago,08-01-2010,9.772433,1.610091,30.000000,0.491792,0.494583,2.234801,281
840_sd_11232,US-IL-Chicago,09-01-2010,10.154836,1.635979,30.000000,0.802115,0.194495,2.775061,277
840_sd_11232,US-IL-Chicago,12-01-2010,,1.617682,28.000000,0.614376,0.379889,2.434426,
840_sd_20412,US-IL-Chicago,03-01-2010,,0.413870,47.000000,0.922310,0.068137,3.065116,
840_tn_10456,US-GA-Atlanta,01-01-2011,,1.125154,51.000000,0.938953,0.050767,2.697778,
840_tn_10456,US-GA-Atlanta,03-01-2010,,0.802026,59.000000,0.937143,0.056012,2.828947,
840_tn_10456,US-GA-Atlanta,04-01-2010,,0.790995,58.000000,0.793810,0.194703,2.444976,
840_tn_10456,US-GA-Atlanta,05-01-2010,,0.798889,60.000000,0.722334,0.274023,2.714894,
840_tn_10456,US-GA-Atlanta,06-01-2010,,0.865329,59.000000,0.815940,0.153874,2.908213,
840_tn_10456,US-GA-Atlanta,07-01-2010,,0.998643,60.000000,0.913344,0.080359,2.949772,
840_tn_10456,US-GA-Atlanta,08-01-2010,,1.084055,60.000000,0.905969,0.089865,2.326829,
840_tn_10456,US-GA-Atlanta,09-01-2010,,1.045560,60.000000,0.949412,0.039624,2.695489,
840_tn_10456,US-GA-Atlanta,10-01-2010,,1.085964,59.000000,0.941546,0.045650,2.655556,
840_tn_10456,US-GA-Atlanta,11-01-2010,,1.125532,53.000000,0.921970,0.063646,2.213930,
840_tn_10456,US-GA-Atlanta,12-01-2010,,1.125441,51.000000,0.942400,0.044583,2.660944,
840_tn_10456,US-IL-Chicago,07-01-2011,,1.126941,,,,,
840_tn_10456,US-IL-Chicago,08-01-2011,,1.126209,,,,,
840_tn_11398,US-GA-Atlanta,02-01-2010,,0.509833,53.000000,0.080665,0.910591,2.197531,
840_tn_11398,US-GA-Atlanta,03-01-2010,,0.472907,53.000000,0.079832,0.911266,1.732955,
840_tn_11398,US-GA-Atlanta,04-01-2010,,0.461274,79.000000,0.198640,0.780845,2.396825,
840_tn_11398,US-GA-Atlanta,05-01-2010,,0.418472,79.000000,0.119653,0.866205,2.214286,
840_tn_11398,US-GA-Atlanta,06-01-2010,,0.469316,80.000000,0.095395,0.896506,1.940426,
840_tn_11398,US-GA-Atlanta,07-01-2010,,0.482786,,,,,
840_tn_11398,US-GA-Atlanta,09-01-2010,,0.416562,80.000000,0.272765,0.718688,1.702830,
840_tn_11398,US-GA-Atlanta,10-01-2010,,0.491762,,,,,
840_tn_13367,US-FL-Miami,01-01-2011,6.838245,2.468882,45.000000,0.316314,0.680316,2.760274,215
840_tn_13367,US-FL-Miami,02-01-2011,,2.522490,52.000000,0.447318,0.538625,2.941748,
840_tn_13367,US-FL-Miami,03-01-2011,8.303146,3.053194,45.000000,0.561399,0.421795,3.210784,221
840_tn_13367,US-FL-Miami,07-01-2011,,2.987776,41.000000,0.342436,0.632794,3.028269,
840_tn_13367,US-FL-Miami,08-01-2010,6.612997,2.563810,45.000000,0.384159,0.610310,2.632132,363
840_tn_13367,US-FL-Miami,08-01-2011,,3.054360,43.000000,0.490644,0.504170,3.303797,
840_tn_13367,US-FL-Miami,09-01-2010,7.602444,2.734708,44.000000,0.343513,0.647696,2.631022,454
840_tn_13367,US-FL-Miami,09-01-2011,,3.164158,44.000000,0.524218,0.461548,3.536232,
840_tn_13367,US-FL-Miami,10-01-2010,6.939138,2.644843,44.000000,0.379854,0.611311,2.700000,488
840_tn_13367,US-FL-Miami,11-01-2010,5.429270,2.553818,43.000000,0.468385,0.527895,2.510050,458
840_tn_13367,US-FL-Miami,12-01-2010,,2.576600,45.000000,0.318675,0.676322,2.565714,
840_tn_13367,US-GA-Atlanta,01-01-2010,,2.212787,32.000000,0.209632,0.786448,2.082353,
840_tn_13367,US-GA-Atlanta,01-01-2011,8.226749,2.527599,31.000000,0.252219,0.741264,2.482707,991
840_tn_13367,US-GA-Atlanta,02-01-2010,8.922628,2.252226,32.000000,0.219178,0.776884,3.048324,1779
840_tn_13367,US-GA-Atlanta,02-01-2011,6.486420,2.362260,40.000000,0.290047,0.699499,2.559036,843
840_tn_13367,US-GA-Atlanta,03-01-2010,8.765823,2.289373,32.000000,0.178044,0.817680,2.801883,2326
840_tn_13367,US-GA-Atlanta,03-01-2011,9.003387,2.999477,32.000000,0.271928,0.719747,3.003042,651
840_tn_13367,US-GA-Atlanta,04-01-2010,9.094041,2.254069,32.000000,0.167663,0.828302,2.873260,1846
840_tn_13367,US-GA-Atlanta,05-01-2010,9.552455,2.247459,31.000000,0.166209,0.830354,2.958158,1847
840_tn_13367,US-GA-Atlanta,06-01-2010,9.463996,2.252294,31.000000,0.165350,0.830360,2.893497,1737
840_tn_13367,US-GA-Atlanta,07-01-2010,9.860453,2.253544,31.000000,0.157714,0.837582,2.904027,1436
840_tn_13367,US-GA-Atlanta,07-01-2011,11.206124,3.003354,29.000000,0.205163,0.785938,2.784574,894
840_tn_13367,US-GA-Atlanta,08-01-2010,8.978279,2.529582,31.000000,0.200306,0.794372,2.204320,1323
840_tn_13367,US-GA-Atlanta,08-01-2011,10.424538,3.005562,30.000000,0.238808,0.750377,2.921890,1027
840_tn_13367,US-GA-Atlanta,09-01-2010,8.782879,2.564796,31.000000,0.243813,0.749605,2.343963,1638
840_tn_13367,US-GA-Atlanta,09-01-2011,11.189360,3.012226,31.000000,0.226002,0.765108,3.048131,851
840_tn_13367,US-GA-Atlanta,10-01-2010,8.287899,2.573096,31.000000,0.263020,0.732766,2.319767,1413
840_tn_13367,US-GA-Atlanta,11-01-2010,7.148954,2.542790,31.000000,0.263135,0.730404,2.354055,1069
840_tn_13367,US-GA-Atlanta,12-01-2010,9.444693,2.488354,31.000000,0.215811,0.778747,2.421053,952
840_tn_13367,US-IL-Chicago,03-01-2010,,2.253979,26.000000,0.141297,0.854823,2.451327,
840_tn_13367,US-IL-Chicago,06-01-2010,,2.170921,28.000000,0.189091,0.806564,2.552239,
840_tn_13367,US-IL-Chicago,07-01-2011,,2.969626,29.500000,0.244477,0.664432,3.099688,
840_tn_13367,US-IL-Chicago,08-01-2010,7.501413,2.684427,26.000000,0.285209,0.704324,2.385126,393
840_tn_13367,US-IL-Chicago,11-01-2010,,2.674182,27.000000,0.293928,0.673186,2.336310,
840_tn_13367,US-IL-Chicago,12-01-2010,9.322466,2.637359,25.000000,0.228847,0.763489,2.893502,260
840_tn_13367,US-NY-NewYork,01-01-2011,4.469089,2.465182,51.000000,0.965264,0.024726,2.810078,233
840_tn_13367,US-NY-NewYork,12-01-2010,5.030791,2.421848,52.000000,0.950895,0.039077,3.076923,225
840_tn_16787,US-GA-Atlanta,01-01-2011,8.411904,0.890886,42.000000,0.557472,0.438631,2.623554,540
840_tn_16787,US-GA-Atlanta,02-01-2010,7.817931,0.890666,35.000000,0.538619,0.457697,3.047170,1023
840_tn_16787,US-GA-Atlanta,02-01-2011,8.968761,0.893845,44.000000,0.527113,0.465353,2.776892,567
840_tn_16787,US-GA-Atlanta,03-01-2010,8.139980,0.892788,41.000000,0.475877,0.519746,2.825879,1285
840_tn_16787,US-GA-Atlanta,03-01-2011,9.303087,0.891826,43.000000,0.732060,0.259844,2.948718,411
840_tn_16787,US-GA-Atlanta,04-01-2010,8.825770,0.891192,43.000000,0.425666,0.570235,2.950547,975
840_tn_16787,US-GA-Atlanta,05-01-2010,8.547405,0.884728,43.000000,0.378533,0.617963,2.796646,931
840_tn_16787,US-GA-Atlanta,06-01-2010,9.291569,0.880354,42.000000,0.315141,0.679494,2.848268,814
840_tn_16787,US-GA-Atlanta,07-01-2010,8.191544,0.885367,43.000000,0.370480,0.626957,2.547802,740
840_tn_16787,US-GA-Atlanta,07-01-2011,10.629469,0.894084,44.000000,0.610901,0.380592,2.669329,360
840_tn_16787,US-GA-Atlanta,08-01-2010,8.820527,0.890313,43.000000,0.381663,0.613294,2.356230,672
840_tn_16787,US-GA-Atlanta,08-01-2011,9.423803,0.892658,44.000000,0.672918,0.317345,2.520701,371
840_tn_16787,US-GA-Atlanta,09-01-2010,8.018677,0.891818,43.000000,0.611895,0.383554,2.509845,847
840_tn_16787,US-GA-Atlanta,09-01-2011,11.209266,0.899448,44.000000,0.570210,0.424527,2.696491,326
840_tn_16787,US-GA-Atlanta,10-01-2010,8.024501,0.891478,44.000000,0.487640,0.508115,2.369451,753
840_tn_16787,US-GA-Atlanta,11-01-2010,7.774630,0.892089,44.000000,0.507858,0.488378,2.325054,509
840_tn_16787,US-GA-Atlanta,12-01-2010,8.127719,0.890879,42.000000,0.426220,0.549491,2.297125,519
840_tn_16787,US-IL-Chicago,07-01-2011,10.395446,0.888538,54.000000,0.697769,0.296417,3.191977,210
